"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"RELIANCE","EQ","20-Feb-2018","        927.00","        929.00","        929.55","        918.80","        919.90","        921.10","        923.11","    3866919","          3569595827.90","      73125"
"RELIANCE","EQ","21-Feb-2018","        921.10","        930.00","        932.50","        922.15","        929.00","        929.35","        927.21","    5448230","          5051677024.30","     115472"
"RELIANCE","EQ","22-Feb-2018","        929.35","        922.00","        931.00","        920.00","        921.00","        924.35","        924.97","    5118850","          4734779150.60","      95362"
"RELIANCE","EQ","23-Feb-2018","        924.35","        925.40","        938.00","        922.75","        934.00","        934.25","        931.77","    4850839","          4519877656.55","     107785"
"RELIANCE","EQ","26-Feb-2018","        934.25","        939.00","        944.90","        936.60","        938.75","        938.70","        941.30","    3856478","          3630113758.55","      76681"
"RELIANCE","EQ","27-Feb-2018","        938.70","        939.00","        955.80","        938.35","        951.50","        950.50","        949.05","    6410097","          6083477042.25","      97701"
"RELIANCE","EQ","28-Feb-2018","        950.50","        945.95","        957.10","        943.20","        951.00","        954.55","        953.33","   25898694","         24689973325.05","     245932"
"RELIANCE","EQ","01-Mar-2018","        954.55","        949.75","        959.90","        945.95","        948.05","        948.40","        951.47","    4094652","          3895948304.25","      82999"
"RELIANCE","EQ","05-Mar-2018","        948.40","        943.00","        950.15","        921.60","        922.65","        924.10","        932.35","    5634893","          5253681530.40","     105746"
"RELIANCE","EQ","06-Mar-2018","        924.10","        929.00","        936.20","        905.10","        908.65","        910.85","        926.46","    7323680","          6785121098.75","     119522"
"RELIANCE","EQ","07-Mar-2018","        910.85","        909.25","        909.25","        888.05","        892.40","        889.75","        898.07","    7247708","          6508943482.75","     162870"
"RELIANCE","EQ","08-Mar-2018","        889.75","        897.65","        914.50","        893.30","        911.00","        911.45","        903.98","    6072983","          5489882189.90","     110989"
"RELIANCE","EQ","09-Mar-2018","        911.45","        914.90","        919.35","        911.05","        915.00","        913.10","        914.72","    4863577","          4448821265.35","     110348"
"RELIANCE","EQ","12-Mar-2018","        913.10","        920.00","        933.10","        917.55","        931.95","        930.30","        924.01","    3801407","          3512520944.25","      70971"
"RELIANCE","EQ","13-Mar-2018","        930.30","        931.90","        936.00","        921.35","        934.00","        931.85","        929.52","    5096825","          4737580483.65","      72560"
"RELIANCE","EQ","14-Mar-2018","        931.85","        928.80","        932.05","        919.20","        931.55","        929.05","        923.15","    6731530","          6214195309.00","      79487"
"RELIANCE","EQ","15-Mar-2018","        929.05","        925.00","        929.45","        910.00","        911.00","        911.80","        918.37","    5811424","          5337047119.40","      70975"
"RELIANCE","EQ","16-Mar-2018","        911.80","        909.00","        909.70","        886.05","        904.00","        900.05","        898.82","   14087564","         12662129927.65","     221824"
"RELIANCE","EQ","19-Mar-2018","        900.05","        901.00","        906.90","        892.00","        895.00","        895.50","        898.02","    5774392","          5185519991.50","     111279"
"RELIANCE","EQ","20-Mar-2018","        895.50","        893.30","        904.00","        887.05","        892.00","        889.80","        894.96","    6945721","          6216141684.45","     111138"
"RELIANCE","EQ","21-Mar-2018","        889.80","        894.85","        902.35","        893.30","        896.00","        896.90","        897.27","    6727261","          6036186651.55","     126549"
"RELIANCE","EQ","22-Mar-2018","        896.90","        896.00","        911.95","        895.75","        908.90","        908.15","        907.73","   10116965","          9183446074.10","     135445"
"RELIANCE","EQ","23-Mar-2018","        908.15","        890.60","        900.00","        889.10","        892.50","        893.90","        894.90","   10729694","          9601998760.50","     115124"
"RELIANCE","EQ","26-Mar-2018","        893.90","        893.95","        904.30","        892.50","        901.50","        901.10","        898.73","    6047262","          5434879313.05","     121961"
"RELIANCE","EQ","27-Mar-2018","        901.10","        907.20","        910.75","        897.00","        898.30","        899.80","        903.51","    6939577","          6269986775.15","     107921"
"RELIANCE","EQ","28-Mar-2018","        899.80","        895.80","        895.85","        880.00","        881.60","        882.70","        886.65","    8759586","          7766716375.05","     164624"
"RELIANCE","EQ","02-Apr-2018","        882.70","        893.00","        900.95","        886.50","        892.95","        892.95","        894.38","    5712065","          5108762641.20","     138967"
"RELIANCE","EQ","03-Apr-2018","        892.95","        891.00","        901.70","        885.25","        901.00","        899.55","        891.67","    6364728","          5675268231.50","     106660"
"RELIANCE","EQ","04-Apr-2018","        899.55","        904.70","        911.80","        892.05","        893.25","        894.90","        901.57","    6498407","          5858765070.35","      90218"
"RELIANCE","EQ","05-Apr-2018","        894.90","        905.10","        910.00","        903.50","        908.00","        908.20","        907.40","    3898676","          3537659969.75","      76386"
"RELIANCE","EQ","06-Apr-2018","        908.20","        908.00","        918.50","        905.00","        911.95","        911.00","        912.81","    4418462","          4033221156.45","      76788"
