"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"INDUSINDBK","EQ","20-Mar-2018","       1718.80","       1711.10","       1738.00","       1702.10","       1718.05","       1716.65","       1719.17","     779431","          1339975118.45","      17144"
"INDUSINDBK","EQ","21-Mar-2018","       1716.65","       1716.65","       1743.80","       1716.65","       1735.00","       1731.45","       1734.01","    1456002","          2524721289.80","      49546"
"INDUSINDBK","EQ","22-Mar-2018","       1731.45","       1737.80","       1762.90","       1735.10","       1753.90","       1753.10","       1748.36","    1549193","          2708551567.40","      61109"
"INDUSINDBK","EQ","23-Mar-2018","       1753.10","       1731.00","       1756.80","       1725.00","       1749.40","       1749.50","       1740.38","    1854651","          3227794800.50","      52724"
"INDUSINDBK","EQ","26-Mar-2018","       1749.50","       1751.70","       1773.10","       1748.20","       1759.45","       1759.75","       1759.66","    1796664","          3161518972.80","      58043"
"INDUSINDBK","EQ","27-Mar-2018","       1759.75","       1772.00","       1796.00","       1758.80","       1785.10","       1788.20","       1773.96","     852040","          1511486089.00","      38427"
"INDUSINDBK","EQ","28-Mar-2018","       1788.20","       1772.15","       1807.00","       1772.15","       1800.00","       1796.75","       1795.56","    2380088","          4273587939.55","      63564"
"INDUSINDBK","EQ","02-Apr-2018","       1796.75","       1801.60","       1809.90","       1787.50","       1809.35","       1804.60","       1802.48","     663945","          1196750196.20","      39279"
"INDUSINDBK","EQ","03-Apr-2018","       1804.60","       1795.00","       1841.20","       1795.00","       1825.50","       1829.70","       1829.13","    1152587","          2108237144.50","      46048"
"INDUSINDBK","EQ","04-Apr-2018","       1829.70","       1830.00","       1839.45","       1792.60","       1799.90","       1799.35","       1816.77","     732382","          1330568272.75","      33471"
"INDUSINDBK","EQ","05-Apr-2018","       1799.35","       1832.70","       1841.60","       1812.00","       1841.00","       1836.95","       1826.37","     613812","          1121044935.00","      23226"
"INDUSINDBK","EQ","06-Apr-2018","       1836.95","       1837.90","       1838.95","       1814.00","       1828.95","       1824.15","       1824.52","     498517","           909556581.20","      23165"
"INDUSINDBK","EQ","09-Apr-2018","       1824.15","       1829.90","       1869.20","       1826.20","       1860.10","       1860.10","       1859.23","    1148635","          2135575198.05","      54319"
"INDUSINDBK","EQ","10-Apr-2018","       1860.10","       1865.00","       1870.00","       1845.00","       1848.00","       1847.95","       1854.15","     610933","          1132763893.80","      30475"
"INDUSINDBK","EQ","11-Apr-2018","       1847.95","       1850.00","       1860.10","       1838.05","       1857.20","       1855.75","       1849.22","     470440","           869947587.70","      31440"
"INDUSINDBK","EQ","12-Apr-2018","       1855.75","       1852.00","       1864.50","       1846.25","       1851.10","       1857.80","       1856.85","     403510","           749258143.00","      24762"
"INDUSINDBK","EQ","13-Apr-2018","       1857.80","       1857.00","       1871.90","       1842.85","       1865.55","       1861.30","       1861.84","     408479","           760522048.25","      13922"
"INDUSINDBK","EQ","16-Apr-2018","       1861.30","       1858.80","       1872.75","       1852.65","       1864.65","       1864.65","       1865.90","     636242","          1187164596.75","      21106"
"INDUSINDBK","EQ","17-Apr-2018","       1864.65","       1864.65","       1878.35","       1855.65","       1865.45","       1866.85","       1864.59","     405779","           756612156.55","      13304"
"INDUSINDBK","EQ","18-Apr-2018","       1866.85","       1871.00","       1873.20","       1836.00","       1849.70","       1843.60","       1855.40","     576214","          1069108107.75","      22205"
"INDUSINDBK","EQ","19-Apr-2018","       1843.60","       1853.00","       1868.95","       1802.35","       1835.00","       1832.95","       1828.21","    2259972","          4131702823.85","      72179"
"INDUSINDBK","EQ","20-Apr-2018","       1832.95","       1844.00","       1844.00","       1801.10","       1815.05","       1812.85","       1811.69","    1819822","          3296947125.15","      86695"
"INDUSINDBK","EQ","23-Apr-2018","       1812.85","       1814.40","       1885.40","       1808.80","       1880.60","       1874.40","       1867.20","    1620444","          3025693097.35","      72344"
"INDUSINDBK","EQ","24-Apr-2018","       1874.40","       1878.90","       1887.90","       1855.60","       1880.50","       1877.40","       1871.81","    1109545","          2076852188.95","      46526"
"INDUSINDBK","EQ","25-Apr-2018","       1877.40","       1874.00","       1877.60","       1845.30","       1849.80","       1847.75","       1861.32","     809675","          1507067065.85","      46163"
"INDUSINDBK","EQ","26-Apr-2018","       1847.75","       1850.00","       1900.00","       1844.00","       1885.00","       1881.90","       1875.12","    2077102","          3894816837.20","      61130"
"INDUSINDBK","EQ","27-Apr-2018","       1881.90","       1882.95","       1896.40","       1864.00","       1889.00","       1884.70","       1880.04","     567026","          1066030677.10","      20747"
"INDUSINDBK","EQ","30-Apr-2018","       1884.70","       1881.00","       1903.20","       1880.00","       1897.75","       1898.00","       1897.34","     466913","           885894508.15","      23078"
"INDUSINDBK","EQ","02-May-2018","       1898.00","       1895.00","       1899.45","       1861.70","       1868.35","       1868.30","       1871.57","    1320018","          2470500458.95","      63916"
"INDUSINDBK","EQ","03-May-2018","       1868.30","       1863.00","       1884.00","       1851.10","       1883.00","       1878.15","       1860.97","    1200445","          2233996091.90","      55819"
"INDUSINDBK","EQ","04-May-2018","       1878.15","       1878.50","       1898.00","       1870.30","       1891.20","       1891.15","       1890.63","     752654","          1422986845.95","      35439"
"INDUSINDBK","EQ","07-May-2018","       1891.15","       1893.50","       1900.05","       1881.00","       1888.85","       1889.80","       1889.39","    2126759","          4018268655.50","      52846"
"INDUSINDBK","EQ","08-May-2018","       1889.80","       1892.10","       1893.00","       1843.00","       1872.00","       1869.60","       1856.10","    1401495","          2601308850.55","      77427"
"INDUSINDBK","EQ","09-May-2018","       1869.60","       1869.60","       1890.00","       1860.25","       1877.15","       1879.10","       1877.61","    1375815","          2583244640.35","      43045"
"INDUSINDBK","EQ","10-May-2018","       1879.10","       1879.10","       1910.95","       1855.00","       1873.10","       1885.35","       1887.43","    2716101","          5126441271.25","      64590"
"INDUSINDBK","EQ","11-May-2018","       1885.35","       1890.05","       1897.90","       1873.60","       1891.50","       1894.25","       1882.68","     542317","          1021011500.05","      23227"
"INDUSINDBK","EQ","14-May-2018","       1894.25","       1886.00","       1918.35","       1886.00","       1918.00","       1915.00","       1909.81","     497437","           950007998.55","      17885"
