"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"YESBANK","EQ","04-Sep-2019","         58.75","         58.35","         60.30","         57.25","         59.10","         59.45","         58.69","  143742201","          8436776073.50","     326434"
"YESBANK","EQ","05-Sep-2019","         59.45","         59.70","         62.35","         58.85","         61.80","         61.95","         60.72","  177919556","         10803485421.70","     372116"
"YESBANK","EQ","06-Sep-2019","         61.95","         61.30","         62.15","         59.60","         60.75","         60.40","         60.89","  130716447","          7959862803.35","     304732"
"YESBANK","EQ","09-Sep-2019","         60.40","         60.10","         64.10","         59.85","         63.00","         63.10","         62.04","  150897861","          9362062948.80","     334761"
"YESBANK","EQ","11-Sep-2019","         63.10","         66.00","         75.45","         65.00","         71.30","         71.60","         69.90","  332938591","         23273575772.05","     762268"
"YESBANK","EQ","12-Sep-2019","         71.60","         71.80","         72.20","         67.15","         68.25","         67.95","         69.07","  221839869","         15321992880.50","     485189"
"YESBANK","EQ","13-Sep-2019","         67.95","         67.00","         69.50","         64.10","         67.80","         68.55","         66.60","  278285524","         18534764806.80","     584011"
"YESBANK","EQ","16-Sep-2019","         68.55","         67.60","         68.20","         65.95","         67.10","         67.05","         67.25","  128189225","          8620958082.65","     343928"
"YESBANK","EQ","17-Sep-2019","         67.05","         67.10","         68.80","         64.65","         65.30","         65.10","         67.07","  150932029","         10123335883.30","     381998"
"YESBANK","EQ","18-Sep-2019","         65.10","         66.00","         66.45","         61.70","         64.45","         64.10","         64.49","  186937027","         12054946484.85","     424930"
"YESBANK","EQ","19-Sep-2019","         64.10","         64.70","         64.80","         53.00","         54.00","         54.10","         57.87","  321270950","         18593093070.05","     782427"
"YESBANK","EQ","20-Sep-2019","         54.10","         53.70","         59.90","         52.70","         56.10","         55.50","         56.66","  398347296","         22570805918.00","     890174"
"YESBANK","EQ","23-Sep-2019","         55.50","         57.00","         57.50","         52.90","         55.20","         55.45","         55.16","  221169297","         12199259386.30","     509487"
"YESBANK","EQ","24-Sep-2019","         55.45","         54.90","         57.65","         53.55","         56.00","         56.05","         55.65","  171828060","          9562790208.90","     447755"
"YESBANK","EQ","25-Sep-2019","         56.05","         55.90","         56.85","         53.10","         53.25","         53.70","         55.08","  152430784","          8396622932.85","     401291"
"YESBANK","EQ","26-Sep-2019","         53.70","         53.90","         54.25","         50.55","         51.20","         51.05","         52.00","  249670424","         12983112614.10","     555056"
"YESBANK","EQ","27-Sep-2019","         51.05","         50.00","         52.90","         48.40","         48.50","         48.75","         50.22","  306867611","         15411325340.70","     662091"
"YESBANK","EQ","30-Sep-2019","         48.75","         48.25","         49.10","         40.95","         41.75","         41.40","         43.37","  356666325","         15467304144.45","     724079"
"YESBANK","EQ","01-Oct-2019","         41.40","         42.00","         44.30","         29.00","         32.20","         32.00","         36.10","  808959169","         29206424822.95","    1336273"
"YESBANK","EQ","03-Oct-2019","         32.00","         35.20","         43.45","         35.20","         42.75","         42.50","         39.86","  584506441","         23296790512.55","    1029273"
"YESBANK","EQ","04-Oct-2019","         42.50","         45.00","         45.90","         40.95","         41.90","         42.15","         43.07","  512643766","         22078024828.40","     870614"
"YESBANK","EQ","07-Oct-2019","         42.15","         45.95","         46.80","         42.80","         45.35","         45.65","         45.00","  355287494","         15987143287.25","     663192"
"YESBANK","EQ","09-Oct-2019","         45.65","         45.45","         45.45","         41.05","         43.30","         43.25","         42.95","  343533101","         14755598937.30","     582516"
"YESBANK","EQ","10-Oct-2019","         43.25","         41.70","         42.70","         40.15","         40.90","         40.95","         41.31","  207266038","          8562206117.70","     380074"
"YESBANK","EQ","11-Oct-2019","         40.95","         41.00","         42.00","         37.00","         39.75","         39.60","         39.24","  339478520","         13322527038.40","     538711"
"YESBANK","EQ","14-Oct-2019","         39.60","         39.90","         41.50","         38.80","         40.45","         40.10","         40.18","  223727101","          8988288825.05","     397528"
"YESBANK","EQ","15-Oct-2019","         40.10","         41.10","         41.45","         39.00","         40.80","         40.60","         40.34","  193601940","          7810567243.70","     298448"
"YESBANK","EQ","16-Oct-2019","         40.60","         40.60","         42.05","         39.80","         41.70","         41.05","         40.69","  188799876","          7682631443.00","     308432"
"YESBANK","EQ","17-Oct-2019","         41.05","         41.90","         48.20","         40.70","         47.40","         47.40","         44.95","  422749767","         19003581611.90","     749864"
"YESBANK","EQ","18-Oct-2019","         47.40","         46.60","         52.70","         46.00","         51.30","         51.40","         50.47","  441645534","         22290972982.45","     746958"
"YESBANK","EQ","22-Oct-2019","         51.40","         53.00","         56.60","         50.25","         51.90","         51.80","         54.03","  407437580","         22013880691.00","     718151"
"YESBANK","EQ","23-Oct-2019","         51.80","         51.80","         53.50","         49.20","         51.00","         51.20","         51.48","  296722600","         15274453537.10","     540326"
"YESBANK","EQ","24-Oct-2019","         51.20","         51.20","         52.55","         47.45","         48.45","         48.30","         50.33","  230787323","         11615763116.25","     442813"
"YESBANK","EQ","25-Oct-2019","         48.30","         48.65","         54.30","         45.75","         53.70","         52.15","         48.96","  346577924","         16967247386.05","     604569"
"YESBANK","EQ","27-Oct-2019","         52.15","         55.20","         56.45","         54.15","         54.95","         54.75","         55.08","   74992659","          4130903967.20","     160020"
"YESBANK","EQ","29-Oct-2019","         54.75","         54.35","         59.90","         53.10","         58.20","         58.15","         57.57","  368611147","         21222725915.65","     664126"
"YESBANK","EQ","30-Oct-2019","         58.15","         59.10","         59.45","         56.00","         56.05","         56.80","         57.74","  256297926","         14799656899.40","     498285"
"YESBANK","EQ","31-Oct-2019","         56.80","         56.10","         78.70","         54.90","         70.30","         70.40","         67.82","  836967454","         56763284694.95","    1566693"
"YESBANK","EQ","01-Nov-2019","         70.40","         71.00","         71.85","         65.00","         66.10","         66.60","         68.25","  431574597","         29455098320.55","    1021293"
"YESBANK","EQ","04-Nov-2019","         66.60","         59.95","         71.30","         56.65","         65.80","         66.15","         65.80","  420997681","         27700209937.15","     946240"
"YESBANK","EQ","05-Nov-2019","         66.15","         70.30","         72.00","         67.20","         68.30","         68.30","         68.95","  294896159","         20332670989.95","     672280"
"YESBANK","EQ","06-Nov-2019","         68.30","         68.55","         71.15","         67.55","         68.55","         68.70","         69.24","  226082900","         15653233465.55","     510083"
"YESBANK","EQ","07-Nov-2019","         68.70","         68.00","         69.30","         66.00","         66.25","         66.45","         67.52","  189859140","         12818642301.50","     470202"
"YESBANK","EQ","08-Nov-2019","         66.45","         65.90","         72.30","         64.30","         69.65","         68.95","         69.45","  413106980","         28689577290.40","     828730"
"YESBANK","EQ","11-Nov-2019","         68.95","         70.00","         73.55","         69.15","         72.90","         73.00","         71.79","  263947818","         18949138656.95","     582022"
"YESBANK","EQ","13-Nov-2019","         73.00","         74.40","         75.30","         67.10","         68.85","         68.20","         71.72","  317911123","         22801009582.30","     698567"
"YESBANK","EQ","14-Nov-2019","         68.20","         68.85","         70.80","         67.10","         68.75","         68.75","         69.11","  195114955","         13483697317.05","     408808"
"YESBANK","EQ","15-Nov-2019","         68.75","         69.20","         70.20","         68.30","         68.95","         68.70","         69.04","  129526064","          8941862243.30","     269751"
"YESBANK","EQ","18-Nov-2019","         68.70","         69.25","         69.25","         65.40","         65.75","         65.85","         66.92","  178150594","         11921655964.80","     428300"
"YESBANK","EQ","19-Nov-2019","         65.85","         65.00","         67.25","         63.05","         64.20","         64.15","         65.07","  239228500","         15566334641.25","     555304"
"YESBANK","EQ","20-Nov-2019","         64.15","         62.10","         66.45","         62.00","         65.90","         65.85","         64.65","  229215332","         14818510080.40","     488969"
"YESBANK","EQ","21-Nov-2019","         65.85","         66.90","         66.90","         63.80","         63.80","         64.25","         65.00","  133531524","          8679464352.20","     318722"
"YESBANK","EQ","22-Nov-2019","         64.25","         64.25","         66.15","         64.00","         64.95","         64.80","         65.26","  121791625","          7948102293.30","     263028"
"YESBANK","EQ","25-Nov-2019","         64.80","         64.95","         65.50","         62.30","         63.90","         63.75","         63.75","  171923335","         10959537125.50","     388319"
"YESBANK","EQ","26-Nov-2019","         63.75","         64.60","         67.50","         62.55","         64.20","         63.15","         64.55","  399791670","         25808499554.95","     585677"
"YESBANK","EQ","27-Nov-2019","         63.15","         68.10","         69.00","         65.65","         68.40","         68.25","         67.31","  254612192","         17136807425.25","     493732"
